21,BeastMaster,0.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,4,EF_RANGE,1,EF_REGENHP,2,EF_REGENMP,4,EF_CRITICAL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Lobisomem,0.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,26,EF_REGENHP,2,EF_REGENMP,4,EF_CRITICAL,10,EF_RANGE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Homem_Urso,1.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,26,EF_REGENHP,2,EF_REGENMP,4,EF_CRITICAL,10,EF_RANGE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Astaroth,0.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,33,EF_REGENHP,2,EF_REGENMP,4,EF_CRITICAL,10,EF_RANGE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Titã,14.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,40,EF_REGENHP,2,EF_REGENMP,4,EF_CRITICAL,10,EF_RANGE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,BeastMaster,40.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,4,EF_RANGE,1,EF_REGENHP,2,EF_REGENMP,4,EF_CRITICAL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,BeastMaster,40.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,4,EF_RANGE,1,EF_REGENHP,2,EF_REGENMP,4,EF_CRITICAL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,BeastMaster,40.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,4,EF_RANGE,1,EF_REGENHP,2,EF_REGENMP,4,EF_CRITICAL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,BeastMaster,40.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,4,EF_RANGE,1,EF_REGENHP,2,EF_REGENMP,4,EF_CRITICAL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Huntress,0.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,8,EF_RANGE,1,EF_REGENHP,2,EF_REGENMP,4,EF_CRITICAL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Éden,43.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,63,EF_RANGE,1,EF_REGENHP,2,EF_REGENMP,4,EF_CRITICAL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Huntress,40.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,8,EF_RANGE,1,EF_REGENHP,2,EF_REGENMP,4,EF_CRITICAL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Huntress,40.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,8,EF_RANGE,1,EF_REGENHP,2,EF_REGENMP,4,EF_CRITICAL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Huntress,40.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,8,EF_RANGE,1,EF_REGENHP,2,EF_REGENMP,4,EF_CRITICAL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Huntress,40.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,8,EF_RANGE,1,EF_REGENHP,2,EF_REGENMP,4,EF_CRITICAL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,TransKnight,80.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,1,EF_RANGE,1,EF_REGENHP,2,EF_REGENMP,2,EF_CRITICAL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Foema,80.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,2,EF_RANGE,1,EF_REGENHP,2,EF_REGENMP,4,EF_CRITICAL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,BeastMaster,64.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,4,EF_RANGE,1,EF_REGENHP,2,EF_REGENMP,4,EF_CRITICAL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Huntress,64.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,8,EF_RANGE,1,EF_REGENHP,2,EF_REGENMP,4,EF_CRITICAL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Ruty,8.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,Guardião_da_Cidade,9.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Terah,10.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,Compositor,18.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,1,EF_RANGE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,Ailyn,10.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,Arcadia,10.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,Premium_Neil,13.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,Ferreiro,5.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,1,EF_RANGE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,Comerciante,6.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,1,EF_RANGE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Guarda,7.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,1,EF_RANGE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Foema_Ancião,7.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,2,EF_RANGE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Ancião_(Elmo),7.0,76.146.0.0.0,0,74000,2,0,0,0,0,EF_CLASS,2,EF_AC,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Mestre_Archie,7.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,Comerciante_Arnold,8.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Face_da_Shiner_(Tipo_A),90.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,Face_da_Shiner_(Tipo_B),91.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,Face_da_Shiner_(Tipo_C),92.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,Tanya,91.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,Scorpion,0.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,70,EF_RANGE,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Murmy,0.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,71,EF_RANGE,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,DeathWorm,0.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,72,EF_RANGE,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Anubis,0.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,73,EF_RANGE,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Anubis,0.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,74,EF_RANGE,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,Elmo_de_Aço,9.0,134.0.93.0.0,0,70000,2,0,0,0,0,EF_CLASS,1,EF_AC,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,Armadura_de_Aço,9.0,124.0.58.0.0,0,99000,4,0,0,0,0,EF_CLASS,1,EF_AC,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Calça_de_Aço,9.0,140.0.71.0.0,0,26200,8,0,0,0,0,EF_CLASS,1,EF_AC,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Luva_de_Aço,9.0,146.0.99.0.0,0,71000,16,0,0,0,0,EF_CLASS,1,EF_AC,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Bota_de_Aço,9.0,169.0.51.0.0,0,57000,32,0,0,0,0,EF_CLASS,1,EF_AC,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,Elmo_de_Concha,5.0,76.146.0.0.0,0,74000,2,0,0,0,0,EF_CLASS,2,EF_AC,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,Túnica_de_Concha,5.0,82.160.0.0.0,0,110000,4,0,0,0,0,EF_CLASS,2,EF_AC,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,Calça_de_Concha,5.0,82.158.0.0.0,0,81000,8,0,0,0,0,EF_CLASS,2,EF_AC,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Luvas_de_Concha,5.0,73.140.0.0.0,0,78700,16,0,0,0,0,EF_CLASS,2,EF_AC,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,Botas_de_Concha,5.0,80.134.0.0.0,0,58500,32,0,0,0,0,EF_CLASS,2,EF_AC,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Elmo_Conjurador,6.0,76.146.0.0.0,0,74000,2,0,0,0,0,EF_CLASS,2,EF_AC,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Túnica_Conjuradora,6.0,82.160.0.0.0,0,110000,4,0,0,0,0,EF_CLASS,2,EF_AC,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,Calça_Conjuradora,6.0,82.158.0.0.0,0,81000,8,0,0,0,0,EF_CLASS,2,EF_AC,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,Luvas_Conjuradoras,6.0,73.140.0.0.0,0,78700,16,0,0,0,0,EF_CLASS,2,EF_AC,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Botas_Conjuradoras,6.0,80.134.0.0.0,0,58500,32,0,0,0,0,EF_CLASS,2,EF_AC,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Elmo_de_Artesão,5.0,0.0.0.0.0,0,0,2,0,0,0,0,EF_CLASS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Armadura_de_Artesão,5.0,0.0.0.0.0,0,0,4,0,0,0,0,EF_CLASS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Calça_de_Artesão,5.0,0.0.0.0.0,0,0,8,0,0,0,0,EF_CLASS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,Luva_de_Artesão,5.0,0.0.0.0.0,0,0,16,0,0,0,0,EF_CLASS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,Bota_de_Artesão,5.0,0.0.0.0.0,0,0,32,0,0,0,0,EF_CLASS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Chapéu_de_Midas,6.0,0.0.0.0.0,0,0,2,0,0,0,0,EF_CLASS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,Casaco_de_Midas,6.0,0.0.0.0.0,0,0,4,0,0,0,0,EF_CLASS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Calça_de_Midas,6.0,0.0.0.0.0,0,0,8,0,0,0,0,EF_CLASS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,Luva_de_Midas,6.0,0.0.0.0.0,0,0,16,0,0,0,0,EF_CLASS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Bota_de_Midas,6.0,0.0.0.0.0,0,0,32,0,0,0,0,EF_CLASS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,Elmo_de_Comandante,7.0,0.0.0.0.0,0,0,2,0,0,0,0,EF_CLASS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Armadura_de_Guarda,7.0,0.0.0.0.0,0,0,4,0,0,0,0,EF_CLASS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,Calça_de_Comandante,7.0,0.0.0.0.0,0,0,8,0,0,0,0,EF_CLASS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Luva_de_Comandante,7.0,0.0.0.0.0,0,0,16,0,0,0,0,EF_CLASS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,Bota_de_Comandante,7.0,0.0.0.0.0,0,0,32,0,0,0,0,EF_CLASS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Elmo_de_Guarda,8.0,0.0.0.0.0,0,0,2,0,0,0,0,EF_CLASS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Armadura_de_Comandante,8.0,0.0.0.0.0,0,0,4,0,0,0,0,EF_CLASS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,Elmo_de_Archie,7.0,0.0.0.0.0,0,0,2,0,0,0,0,EF_CLASS,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Armadura_de_Archie,7.0,0.0.0.0.0,0,0,4,0,0,0,0,EF_CLASS,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Calça_de_Archie,7.0,0.0.0.0.0,0,0,8,0,0,0,0,EF_CLASS,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Luva_de_Archie,7.0,0.0.0.0.0,0,0,16,0,0,0,0,EF_CLASS,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,Bota_de_Archie,7.0,0.0.0.0.0,0,0,32,0,0,0,0,EF_CLASS,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,Elmo_de_Arnold,8.0,0.0.0.0.0,0,0,2,0,0,0,0,EF_CLASS,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,Calça_de_Arnold,8.0,0.0.0.0.0,0,0,8,0,0,0,0,EF_CLASS,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,Elmo_Feminino,8.0,0.0.0.0.0,0,0,2,0,0,0,0,EF_CLASS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,Armadura_Feminina,8.0,0.0.0.0.0,0,0,4,0,0,0,0,EF_CLASS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,Calça_Feminina,8.0,0.0.0.0.0,0,0,8,0,0,0,0,EF_CLASS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,Luva_Feminina,8.0,0.0.0.0.0,0,0,16,0,0,0,0,EF_CLASS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Bota_Feminina,8.0,0.0.0.0.0,0,0,32,0,0,0,0,EF_CLASS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Elmo_de_Guardião,9.0,0.0.0.0.0,0,0,2,0,0,0,0,EF_CLASS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,Armadura_de_Guardião,9.0,0.0.0.0.0,0,0,4,0,0,0,0,EF_CLASS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Calça_de_Guardião,9.0,0.0.0.0.0,0,0,8,0,0,0,0,EF_CLASS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,Luva_de_Guardião,9.0,0.0.0.0.0,0,0,16,0,0,0,0,EF_CLASS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,Bota_de_Guardião,9.0,0.0.0.0.0,0,0,32,0,0,0,0,EF_CLASS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Elmo_de_Terah,10.0,0.0.0.0.0,0,0,2,0,0,0,0,EF_CLASS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,Armadura_de_Terah,10.0,0.0.0.0.0,0,0,4,0,0,0,0,EF_CLASS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,Calça_de_Terah,10.0,0.0.0.0.0,0,0,8,0,0,0,0,EF_CLASS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,Luva_de_Terah,10.0,0.0.0.0.0,0,0,16,0,0,0,0,EF_CLASS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,Bota_de_Terah,10.0,0.0.0.0.0,0,0,32,0,0,0,0,EF_CLASS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,Elmo_Azul,15.0,0.0.0.0.0,0,0,2,0,0,0,0,EF_CLASS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,Armadura_Azul,15.0,0.0.0.0.0,0,0,4,0,0,0,0,EF_CLASS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,Calça_Azul,15.0,0.0.0.0.0,0,0,8,0,0,0,0,EF_CLASS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,Luvas_Azuis,15.0,0.0.0.0.0,0,0,16,0,0,0,0,EF_CLASS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,Botas_Azuis,15.0,0.0.0.0.0,0,0,32,0,0,0,0,EF_CLASS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,Elmo_Rubro,16.0,0.0.0.0.0,0,0,2,0,0,0,0,EF_CLASS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,Armadura_Rubro,16.0,0.0.0.0.0,0,0,4,0,0,0,0,EF_CLASS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,Calça_Rubra,16.0,0.0.0.0.0,0,0,8,0,0,0,0,EF_CLASS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,Luvas_Rubras,16.0,0.0.0.0.0,0,0,16,0,0,0,0,EF_CLASS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,Botas_Rubras,16.0,0.0.0.0.0,0,0,32,0,0,0,0,EF_CLASS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,Elmo_de_Guarda(Az),17.0,0.0.0.0.0,0,0,2,0,0,0,0,EF_CLASS,1,EF_AC,108,EF_SAVEMANA,10,EF_MPADD,10,EF_REFLEVEL,5,EF_NOTRADE,1,EF_MOBTYPE,2,0,0,0,0,0,0,0,0,0,0
165,Armadura_de_Guarda(Az),17.0,0.0.0.0.0,0,0,4,0,0,0,0,EF_CLASS,1,EF_AC,138,EF_CRITICAL,50,EF_HPADD,9,EF_REFLEVEL,5,EF_NOTRADE,1,EF_MOBTYPE,2,0,0,0,0,0,0,0,0,0,0
166,Calça_de_Guarda(Az),17.0,0.0.0.0.0,0,0,8,0,0,0,0,EF_CLASS,1,EF_AC,122,EF_CRITICAL,50,EF_HPADD,9,EF_REFLEVEL,5,EF_NOTRADE,1,EF_MOBTYPE,2,0,0,0,0,0,0,0,0,0,0
167,Luvas_de_Guarda(Az),17.0,0.0.0.0.0,0,0,16,0,0,0,0,EF_CLASS,1,EF_AC,94,EF_ACADD,20,EF_MPADD,8,EF_REFLEVEL,5,EF_NOTRADE,1,EF_MOBTYPE,2,0,0,0,0,0,0,0,0,0,0
168,Botas_de_Guarda(Az),17.0,0.0.0.0.0,0,0,32,0,0,0,0,EF_CLASS,1,EF_AC,96,EF_RUNSPEED,2,EF_REGENMP,40,EF_DAMAGE,24,EF_REFLEVEL,5,EF_NOTRADE,1,EF_MOBTYPE,2,0,0,0,0,0,0,0,0
169,Elmo_de_Guarda(R),17.1,0.0.0.0.0,0,0,2,0,0,0,0,EF_CLASS,1,EF_AC,108,EF_SAVEMANA,10,EF_MPADD,10,EF_REFLEVEL,5,EF_NOTRADE,1,EF_MOBTYPE,2,0,0,0,0,0,0,0,0,0,0
170,Armadura_de_Guarda(R),17.1,0.0.0.0.0,0,0,4,0,0,0,0,EF_CLASS,1,EF_AC,138,EF_CRITICAL,50,EF_HPADD,9,EF_REFLEVEL,5,EF_NOTRADE,1,EF_MOBTYPE,2,0,0,0,0,0,0,0,0,0,0
171,Luvas_de_Guarda(R),18.0,0.0.0.0.0,0,0,8,0,0,0,0,EF_CLASS,1,EF_AC,122,EF_CRITICAL,50,EF_HPADD,9,EF_REFLEVEL,5,EF_NOTRADE,1,EF_MOBTYPE,2,0,0,0,0,0,0,0,0,0,0
172,Boas_de_Guarda(R),17.1,0.0.0.0.0,0,0,16,0,0,0,0,EF_CLASS,1,EF_AC,94,EF_ACADD,20,EF_MPADD,8,EF_REFLEVEL,5,EF_NOTRADE,1,EF_MOBTYPE,2,0,0,0,0,0,0,0,0,0,0
173,Botas_de_Guarda(R),17.1,0.0.0.0.0,0,0,32,0,0,0,0,EF_CLASS,1,EF_AC,96,EF_RUNSPEED,2,EF_REGENMP,40,EF_DAMAGE,24,EF_REFLEVEL,5,EF_NOTRADE,1,EF_MOBTYPE,2,0,0,0,0,0,0,0,0
174,Cavaleiro_Negro,15.0,0.0.0.0.0,0,0,32,0,0,0,0,EF_CLASS,4,EF_RANGE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,Cavaleiro_Negro_Lendário,15.0,0.0.0.0.0,0,0,32,0,4,0,0,EF_CLASS,4,EF_RANGE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,Corpo_da_Shiner,90.0,0.0.0.0.0,0,0,4,0,0,0,0,EF_CLASS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Traje_Coreano,91.0,0.0.0.0.0,0,0,4,0,0,0,0,EF_CLASS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,Canhão,2888.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,44,EF_RANGE,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,Rosto_Berseker,17.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,60,EF_RANGE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,Elmo_Berseker,17.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,60,EF_RANGE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Armadura_Berseker,17.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,60,EF_RANGE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,Calça_Berseker,17.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,60,EF_RANGE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,Luvas_Berseker,17.0,0.0.0.0.0,0,0,1,0,0,0,0,EF_CLASS,60,EF_RANGE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
